date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:53	567839/567839	---M--	200	added ('OK')	image/png	etag:%22ef3a587f5c9a565db09228627ced463a-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/cool/2.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/cool/2.png	(from https://monumental-creponne-3f5c46.netlify.app/whitefield)
23:50:55	528048/528048	---M--	200	added ('OK')	image/png	etag:%2233493a72eca224fc764a98532baeb624-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/cool/3.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/cool/3.png	(from https://monumental-creponne-3f5c46.netlify.app/whitefield)
23:50:56	612354/612354	---M--	200	added ('OK')	image/png	etag:%22e463c65627ec045f153d1e575b414741-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/paradise/1.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/paradise/1.png	(from https://monumental-creponne-3f5c46.netlify.app/yprcampus)
23:50:57	773913/773913	---M--	200	added ('OK')	image/png	etag:%224cc24c104883d742ec5ed7373064ff68-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/paradise/2.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/paradise/2.png	(from https://monumental-creponne-3f5c46.netlify.app/yprcampus)
23:50:58	712487/712487	---M--	200	added ('OK')	image/png	etag:%22258fece3eba1dfb642194fba84fbea83-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/paradise/3.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/paradise/3.png	(from https://monumental-creponne-3f5c46.netlify.app/yprcampus)
23:51:00	913018/913018	---M--	200	added ('OK')	image/png	etag:%222ec4f99adf71e054339135d35e6b481f-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/byg/1.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/byg/1.png	(from https://monumental-creponne-3f5c46.netlify.app/yprcampus)
23:51:01	1147555/1147555	---M--	200	added ('OK')	image/png	etag:%2241ce58c803ede82c6c929c002d5a4aee-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/byg/2.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/byg/2.png	(from https://monumental-creponne-3f5c46.netlify.app/yprcampus)
23:51:03	987144/987144	---M--	200	added ('OK')	image/png	etag:%22e866031601ad603ada80cd682aab338f-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/byg/3.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/byg/3.png	(from https://monumental-creponne-3f5c46.netlify.app/yprcampus)
23:51:04	829112/829112	---M--	200	added ('OK')	image/png	etag:%22fa6cfaed2a66b6d98046fdf312fb2dd0-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/meteor/1.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/meteor/1.png	(from https://monumental-creponne-3f5c46.netlify.app/yprcampus)
23:51:05	590395/590395	---M--	200	added ('OK')	image/png	etag:%22ba001016acbf5977dbc7b5fe7d9ec162-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/meteor/2.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/meteor/2.png	(from https://monumental-creponne-3f5c46.netlify.app/yprcampus)
23:51:07	4942/4942	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Jan%202023%2019:41:46%20GMT	http://gharpayy.in/htdocs_error/style.css	E:/manyata/gharpayy.in/htdocs_error/style.css	(from https://monumental-creponne-3f5c46.netlify.app/js/carousal.html)
23:51:09	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%22ec3bb52a00e176a7181d454dffaea219%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	E:/manyata/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://monumental-creponne-3f5c46.netlify.app/js/carousal.html)
23:51:09	819221/819221	---M--	200	added ('OK')	image/png	etag:%2206fc9608454607305b53cac308df8f1b-ssl%22	https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/meteor/3.png	E:/manyata/monumental-creponne-3f5c46.netlify.app/gharpayy.in/img/newlisting-4/meteor/3.png	(from https://monumental-creponne-3f5c46.netlify.app/yprcampus)
23:51:18	36067/36067	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:06%20GMT	http://gharpayy.in/img/section1Image.jpg	E:/manyata/gharpayy.in/img/section1Image.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:51:18	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	https://www.google-analytics.com/analytics.js	E:/manyata/www.google-analytics.com/analytics.js	(from https://monumental-creponne-3f5c46.netlify.app/js/carousal.html)
23:51:24	112366/112366	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:03%20GMT	http://gharpayy.in/htdocs_error/something-lost.png	E:/manyata/gharpayy.in/htdocs_error/something-lost.png	(from https://monumental-creponne-3f5c46.netlify.app/js/carousal.html)
23:51:41	161820/161820	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:07%20GMT	http://gharpayy.in/img/bg-image/bg-1.jpg	E:/manyata/gharpayy.in/img/bg-image/bg-1.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:51:46	225679/225679	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:07%20GMT	http://gharpayy.in/img/bg-image/bg-5.jpg	E:/manyata/gharpayy.in/img/bg-image/bg-5.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:00	95760/95760	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:08%20GMT	http://gharpayy.in/img/bg-image/bg-2.jpg	E:/manyata/gharpayy.in/img/bg-image/bg-2.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:01	494/494	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:08%20GMT	http://gharpayy.in/img/bg-image/pattern/1.png	E:/manyata/gharpayy.in/img/bg-image/pattern/1.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:05	24424/24424	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:08%20GMT	http://gharpayy.in/img/bg-image/pattern/2.png	E:/manyata/gharpayy.in/img/bg-image/pattern/2.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:07	11162/11162	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:09%20GMT	http://gharpayy.in/img/bg-image/pattern/3.png	E:/manyata/gharpayy.in/img/bg-image/pattern/3.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:10	442536/442536	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:06%20GMT	http://gharpayy.in/img/top-image.png	E:/manyata/gharpayy.in/img/top-image.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:12	3364/3364	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:09%20GMT	http://gharpayy.in/img/bg-image/pattern/5.png	E:/manyata/gharpayy.in/img/bg-image/pattern/5.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:13	3355/3355	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:09%20GMT	http://gharpayy.in/img/bg-image/pattern/6.png	E:/manyata/gharpayy.in/img/bg-image/pattern/6.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:13	170393/170393	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:08%20GMT	http://gharpayy.in/img/bg-image/bg-3.jpg	E:/manyata/gharpayy.in/img/bg-image/bg-3.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:13	409/409	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:09%20GMT	http://gharpayy.in/img/bg-image/pattern/7.png	E:/manyata/gharpayy.in/img/bg-image/pattern/7.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:13	40237/40237	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:09%20GMT	http://gharpayy.in/img/bg-image/pattern/4.png	E:/manyata/gharpayy.in/img/bg-image/pattern/4.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:15	13049/13049	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:10%20GMT	http://gharpayy.in/img/bg-image/pattern/8.png	E:/manyata/gharpayy.in/img/bg-image/pattern/8.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:16	15203/15203	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:10%20GMT	http://gharpayy.in/img/bg-image/pattern/9.png	E:/manyata/gharpayy.in/img/bg-image/pattern/9.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:17	1207/1207	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:11%20GMT	http://gharpayy.in/img/bg-image/pattern/12.png	E:/manyata/gharpayy.in/img/bg-image/pattern/12.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:17	13614/13614	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:10%20GMT	http://gharpayy.in/img/bg-image/pattern/10.png	E:/manyata/gharpayy.in/img/bg-image/pattern/10.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:19	7695/7695	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:11%20GMT	http://gharpayy.in/img/bg-image/pattern/13.png	E:/manyata/gharpayy.in/img/bg-image/pattern/13.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:19	897/897	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:11%20GMT	http://gharpayy.in/img/bg-image/pattern/15.png	E:/manyata/gharpayy.in/img/bg-image/pattern/15.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:21	33050/33050	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:10%20GMT	http://gharpayy.in/img/bg-image/pattern/11.png	E:/manyata/gharpayy.in/img/bg-image/pattern/11.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:27	32176/32176	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:13%20GMT	http://gharpayy.in/img/about/aboutUs.jpg	E:/manyata/gharpayy.in/img/about/aboutUs.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:27	61632/61632	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:11%20GMT	http://gharpayy.in/img/bg-image/pattern/14.png	E:/manyata/gharpayy.in/img/bg-image/pattern/14.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:35	333437/333437	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:08%20GMT	http://gharpayy.in/img/bg-image/bg-4.jpg	E:/manyata/gharpayy.in/img/bg-image/bg-4.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:44	117308/117308	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:13%20GMT	http://gharpayy.in/img/bg/6.jpg	E:/manyata/gharpayy.in/img/bg/6.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:54	183219/183219	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:13%20GMT	http://gharpayy.in/img/bg/8.png	E:/manyata/gharpayy.in/img/bg/8.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:52:59	27465/27465	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2014:06:14%20GMT	http://gharpayy.in/img/slider/slider_layer.png	E:/manyata/gharpayy.in/img/slider/slider_layer.png	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:53:05	29552/29552	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:14%20GMT	http://gharpayy.in/img/width/25.jpg	E:/manyata/gharpayy.in/img/width/25.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:53:07	332775/332775	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:13%20GMT	http://gharpayy.in/img/bg/3.jpg	E:/manyata/gharpayy.in/img/bg/3.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:53:16	206071/206071	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:14%20GMT	http://gharpayy.in/img/bg/12.jpg	E:/manyata/gharpayy.in/img/bg/12.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:53:19	240984/240984	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Mar%202025%2014:06:14%20GMT	http://gharpayy.in/img/bg/9.jpg	E:/manyata/gharpayy.in/img/bg/9.jpg	(from https://monumental-creponne-3f5c46.netlify.app/gharpayy.in/css/style.css)
23:53:20	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1753546672-ssl-df	https://monumental-creponne-3f5c46.netlify.app/${l}	E:/manyata/monumental-creponne-3f5c46.netlify.app/${l}.17f.delayed	(from https://crowdytheme.com/html/arolax/assets/js/swiper-bundle.min.js)
23:53:22	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1753546672-ssl-df	https://monumental-creponne-3f5c46.netlify.app/e	E:/manyata/monumental-creponne-3f5c46.netlify.app/e.180.delayed	(from https://crowdytheme.com/html/arolax/assets/js/swiper-bundle.min.js)
23:53:22	885261/885261	UR-M--	200	added ('Partial%20Content')	image/png	date:Wed,%2026%20Mar%202025%2013:15:59%20GMT	http://gharpayy.in/img/boyspg%20copy/homely/1.png	E:/manyata/gharpayy.in/img/boyspg%20copy/homely/1.png	(from https://monumental-creponne-3f5c46.netlify.app/boyspg)
23:53:23	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1753546672-ssl-df	https://monumental-creponne-3f5c46.netlify.app/t.params.url	E:/manyata/monumental-creponne-3f5c46.netlify.app/t.params.181.delayed	(from https://crowdytheme.com/html/arolax/assets/js/swiper-bundle.min.js)
23:53:23	479098/479098	UR-M--	200	added ('Partial%20Content')	image/png	date:Wed,%2026%20Mar%202025%2013:16:39%20GMT	http://gharpayy.in/img/boyspg%20copy/homely/3.png	E:/manyata/gharpayy.in/img/boyspg%20copy/homely/3.png	(from https://monumental-creponne-3f5c46.netlify.app/boyspg)
23:53:26	172201/172201	---MCZ	200	added ('OK')	text/html	etag:%2236e98017c1c0e5e765925881e728d4a1-ssl-df%22	https://monumental-creponne-3f5c46.netlify.app/	E:/manyata/monumental-creponne-3f5c46.netlify.app/index.html	(from https://crowdytheme.com/html/arolax/assets/js/swiper-bundle.min.js)
23:54:03	1704080/1704080	UR-M--	200	added ('Partial%20Content')	image/png	date:Wed,%2026%20Mar%202025%2013:19:03%20GMT	http://gharpayy.in/img/boyspg%20copy/flatwala/3.png	E:/manyata/gharpayy.in/img/boyspg%20copy/flatwala/3.png	(from https://monumental-creponne-3f5c46.netlify.app/boyspg)
23:54:06	84169/84169	---MCZ	200	added ('OK')	text/html	etag:%22dca68825246fb25b0b4f8598724343b5-ssl-df%22	https://monumental-creponne-3f5c46.netlify.app/mumbai	E:/manyata/monumental-creponne-3f5c46.netlify.app/mumbai.html	(from https://monumental-creponne-3f5c46.netlify.app/)
23:54:06	506760/506760	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Apr%202025%2016:23:18%20GMT	http://gharpayy.in/img/newlisting-2/jack/1.png	E:/manyata/gharpayy.in/img/newlisting-2/jack/1.png	(from https://monumental-creponne-3f5c46.netlify.app/students)
23:54:09	63926/63926	---M--	200	added ('OK')	image/jpeg	etag:%22764c4ecd8fce15e8c8b88816a30cc212-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_3.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_3.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:10	50345/50345	---M--	200	added ('OK')	image/jpeg	etag:%22037656d61a1e8a10dd707c9c6dd4e818-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_4.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_4.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:11	49460/49460	---M--	200	added ('OK')	image/jpeg	etag:%220eac5f667827f8d8b32651d4bfa5ffab-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_6.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_6.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:12	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1753546672-ssl-df	https://monumental-creponne-3f5c46.netlify.app/video/video_3.mp4	E:/manyata/monumental-creponne-3f5c46.netlify.app/video/video_3.186.delayed	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:13	72424/72424	---M--	200	added ('OK')	image/jpeg	etag:%22e9b6b8eb8f27e7a182c1e6ab7c8d6dab-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_1.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_1.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:15	92398/92398	---M--	200	added ('OK')	image/jpeg	etag:%22d904be6b109b410c53bfaab485f6e08f-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_2.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_2.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:16	72436/72436	---M--	200	added ('OK')	image/jpeg	etag:%2295f227c5f06bddb3b2eab74132eab71b-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_5.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_5.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:16	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1753546672-ssl-df	https://monumental-creponne-3f5c46.netlify.app/video/video_1.mp4	E:/manyata/monumental-creponne-3f5c46.netlify.app/video/video_1.18a.delayed	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:18	70881/70881	---M--	200	added ('OK')	image/jpeg	etag:%220037e3ae4a10f6fc330090ab5a020c43-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_7.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_7.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:20	65373/65373	---M--	200	added ('OK')	image/jpeg	etag:%22d02a85ab527fe2c7dd83b0cd1fee1ae8-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_8.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_8.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:21	78265/78265	---M--	200	added ('OK')	image/jpeg	etag:%228f4dbeaab89b7fa1721f9699ccfc9635-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_9.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_9.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:22	80151/80151	---M--	200	added ('OK')	image/jpeg	etag:%2231835225050ffb3fcbc04b871231380b-ssl%22	https://monumental-creponne-3f5c46.netlify.app/img/mumbai/image_10.jpg	E:/manyata/monumental-creponne-3f5c46.netlify.app/img/mumbai/image_10.jpg	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
23:54:23	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1753546672-ssl-df	https://monumental-creponne-3f5c46.netlify.app/video/video_4.mp4	E:/manyata/monumental-creponne-3f5c46.netlify.app/video/video_4.18f.delayed	(from https://monumental-creponne-3f5c46.netlify.app/mumbai)
